adj_em,adj_o,luck,adj_tempo,sos_adj_em,sos_adj_o,sos_adj_d,nc_sos_adj_em,ncaa_seed,threeptavg,twoptavg,win14pct,ftpct,OffRebGame,DefRebGame,TO_game,T2_adj_em,T2_adj_o,T2_luck,T2_adj_tempo,T2_sos_adj_em,T2_sos_adj_o,T2_sos_adj_d,T2_nc_sos_adj_em,T2_ncaa_seed,T2_threeptavg,T2_twoptavg,T2_win14pct,T2_ftpct,T2_OffRebGame,T2_DefRebGame,T2_TO_game,Team1Win
17.52,114.3,0.057999999999999996,60.1,10.65,109.0,98.3,-0.11,4.0,0.0,0.0,0.0,0.0,8.0,22.0,10.0,11.88,106.6,0.022000000000000002,66.0,0.8,103.6,102.8,-2.97,13.0,0.0,0.0,0.0,0.0,12.0,21.0,13.0,0.0
16.25,116.2,-0.003,64.3,8.81,108.4,99.6,-2.64,10.0,0.0,0.0,0.0,0.0,11.0,21.0,8.0,15.48,114.3,0.036000000000000004,63.4,0.17,104.1,103.9,-2.17,7.0,0.0,0.0,1.0,0.0,11.0,24.0,11.0,1.0
15.48,114.3,0.036000000000000004,63.4,0.17,104.1,103.9,-2.17,7.0,0.0,0.0,1.0,0.0,11.0,24.0,11.0,16.25,116.2,-0.003,64.3,8.81,108.4,99.6,-2.64,10.0,0.0,0.0,0.0,0.0,11.0,21.0,8.0,0.0
13.13,103.9,0.04,58.5,8.17,107.2,99.0,1.27,12.0,0.0,0.0,0.0,0.0,10.0,23.0,13.0,14.49,113.3,0.055,65.9,6.1,106.5,100.4,6.2,5.0,0.0,0.0,0.0,0.0,10.0,24.0,12.0,1.0
14.49,113.3,0.055,65.9,6.1,106.5,100.4,6.2,5.0,0.0,0.0,0.0,0.0,10.0,24.0,12.0,13.13,103.9,0.04,58.5,8.17,107.2,99.0,1.27,12.0,0.0,0.0,0.0,0.0,10.0,23.0,13.0,0.0
21.2,111.9,-0.055999999999999994,61.9,4.36,105.0,100.6,-2.55,9.0,0.0,0.0,0.0,0.0,10.0,22.0,11.0,21.9,114.2,-0.064,67.5,5.1,104.9,99.8,6.96,8.0,0.0,0.0,1.0,0.0,9.0,24.0,12.0,1.0
21.9,114.2,-0.064,67.5,5.1,104.9,99.8,6.96,8.0,0.0,0.0,1.0,0.0,9.0,24.0,12.0,21.2,111.9,-0.055999999999999994,61.9,4.36,105.0,100.6,-2.55,9.0,0.0,0.0,0.0,0.0,10.0,22.0,11.0,0.0
12.59,108.7,0.031,66.4,7.24,107.4,100.1,4.56,10.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,14.22,110.9,0.032,60.2,6.94,106.4,99.4,-4.28,7.0,0.0,0.0,0.0,0.0,10.0,23.0,10.0,1.0
14.22,110.9,0.032,60.2,6.94,106.4,99.4,-4.28,7.0,0.0,0.0,0.0,0.0,10.0,23.0,10.0,12.59,108.7,0.031,66.4,7.24,107.4,100.1,4.56,10.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,0.0
21.29,116.0,0.059000000000000004,65.6,9.61,108.1,98.5,-2.7,3.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,8.89,104.8,0.081,65.1,5.35,105.7,100.4,0.06,11.0,0.0,0.0,0.0,0.0,9.0,25.0,12.0,1.0
8.89,104.8,0.081,65.1,5.35,105.7,100.4,0.06,11.0,0.0,0.0,0.0,0.0,9.0,25.0,12.0,21.29,116.0,0.059000000000000004,65.6,9.61,108.1,98.5,-2.7,3.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,0.0
22.55,120.2,0.006999999999999999,66.7,8.41,107.4,99.0,-4.96,4.0,0.0,0.0,0.0,0.0,10.0,24.0,12.0,13.45,106.9,0.024,65.0,0.53,101.9,101.4,1.9,12.0,0.0,0.0,1.0,0.0,12.0,21.0,11.0,1.0
13.45,106.9,0.024,65.0,0.53,101.9,101.4,1.9,12.0,0.0,0.0,1.0,0.0,12.0,21.0,11.0,22.55,120.2,0.006999999999999999,66.7,8.41,107.4,99.0,-4.96,4.0,0.0,0.0,0.0,0.0,10.0,24.0,12.0,0.0
32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,16.69,113.9,-0.004,65.8,7.22,107.0,99.8,-4.08,8.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,1.0
16.69,113.9,-0.004,65.8,7.22,107.0,99.8,-4.08,8.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,0.0
20.67,106.2,0.031,66.1,10.06,108.6,98.6,0.11,4.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,19.45,110.8,0.003,65.5,2.65,103.9,101.3,-4.16,5.0,0.0,0.0,1.0,0.0,11.0,26.0,13.0,1.0
19.45,110.8,0.003,65.5,2.65,103.9,101.3,-4.16,5.0,0.0,0.0,1.0,0.0,11.0,26.0,13.0,20.67,106.2,0.031,66.1,10.06,108.6,98.6,0.11,4.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,0.0
20.22,111.5,0.042,70.0,8.24,106.6,98.3,-0.95,3.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,15.34,108.5,0.031,65.0,-2.34,102.9,105.2,3.63,6.0,0.0,0.0,1.0,0.0,10.0,22.0,13.0,1.0
15.34,108.5,0.031,65.0,-2.34,102.9,105.2,3.63,6.0,0.0,0.0,1.0,0.0,10.0,22.0,13.0,20.22,111.5,0.042,70.0,8.24,106.6,98.3,-0.95,3.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,0.0
30.07,118.1,-0.05,66.9,10.1,108.9,98.8,-3.34,2.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,18.39,113.1,-0.018000000000000002,64.8,2.08,104.9,102.8,1.05,7.0,0.0,0.0,0.0,0.0,10.0,26.0,13.0,1.0
18.39,113.1,-0.018000000000000002,64.8,2.08,104.9,102.8,1.05,7.0,0.0,0.0,0.0,0.0,10.0,26.0,13.0,30.07,118.1,-0.05,66.9,10.1,108.9,98.8,-3.34,2.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,0.0
26.04,117.7,0.06,64.4,7.98,107.0,99.0,-2.11,1.0,0.0,0.0,0.0,0.0,12.0,22.0,10.0,17.52,109.8,-0.024,66.5,7.98,107.0,99.1,-3.29,8.0,0.0,0.0,0.0,0.0,14.0,23.0,14.0,1.0
17.52,109.8,-0.024,66.5,7.98,107.0,99.1,-3.29,8.0,0.0,0.0,0.0,0.0,14.0,23.0,14.0,26.04,117.7,0.06,64.4,7.98,107.0,99.0,-2.11,1.0,0.0,0.0,0.0,0.0,12.0,22.0,10.0,0.0
24.09,113.7,-0.018000000000000002,57.5,8.8,107.6,98.8,-3.88,4.0,0.0,0.0,0.0,0.0,9.0,24.0,8.0,20.9,115.6,-0.048,64.7,8.48,107.7,99.2,3.03,5.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,1.0
20.9,115.6,-0.048,64.7,8.48,107.7,99.2,3.03,5.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,24.09,113.7,-0.018000000000000002,57.5,8.8,107.6,98.8,-3.88,4.0,0.0,0.0,0.0,0.0,9.0,24.0,8.0,0.0
16.03,109.5,0.023,62.9,6.9,105.7,98.8,-9.17,6.0,0.0,0.0,0.0,0.0,13.0,22.0,10.0,17.14,107.6,0.034,66.6,7.54,106.9,99.4,0.82,3.0,0.0,0.0,1.0,0.0,11.0,25.0,16.0,1.0
17.14,107.6,0.034,66.6,7.54,106.9,99.4,0.82,3.0,0.0,0.0,1.0,0.0,11.0,25.0,16.0,16.03,109.5,0.023,62.9,6.9,105.7,98.8,-9.17,6.0,0.0,0.0,0.0,0.0,13.0,22.0,10.0,0.0
22.47,120.4,-0.043,64.2,7.18,105.4,98.2,-1.67,7.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,-1.82,100.9,0.18899999999999997,66.6,-6.31,100.3,106.6,1.39,15.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,1.0
-1.82,100.9,0.18899999999999997,66.6,-6.31,100.3,106.6,1.39,15.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,22.47,120.4,-0.043,64.2,7.18,105.4,98.2,-1.67,7.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,0.0
26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,16.25,116.2,-0.003,64.3,8.81,108.4,99.6,-2.64,10.0,0.0,0.0,0.0,0.0,11.0,21.0,8.0,1.0
16.25,116.2,-0.003,64.3,8.81,108.4,99.6,-2.64,10.0,0.0,0.0,0.0,0.0,11.0,21.0,8.0,26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,0.0
27.87,114.7,-0.027000000000000003,64.3,10.21,108.6,98.4,-1.07,1.0,0.0,0.0,0.0,0.0,11.0,26.0,13.0,21.2,111.9,-0.055999999999999994,61.9,4.36,105.0,100.6,-2.55,9.0,0.0,0.0,0.0,0.0,10.0,22.0,11.0,1.0
21.2,111.9,-0.055999999999999994,61.9,4.36,105.0,100.6,-2.55,9.0,0.0,0.0,0.0,0.0,10.0,22.0,11.0,27.87,114.7,-0.027000000000000003,64.3,10.21,108.6,98.4,-1.07,1.0,0.0,0.0,0.0,0.0,11.0,26.0,13.0,0.0
14.22,112.1,-0.004,67.0,6.22,105.9,99.7,1.18,11.0,0.0,0.0,0.0,0.0,12.0,25.0,12.0,21.05,111.2,-0.013999999999999999,62.1,8.32,107.3,99.0,-1.04,3.0,0.0,0.0,0.0,0.0,11.0,25.0,12.0,1.0
21.05,111.2,-0.013999999999999999,62.1,8.32,107.3,99.0,-1.04,3.0,0.0,0.0,0.0,0.0,11.0,25.0,12.0,14.22,112.1,-0.004,67.0,6.22,105.9,99.7,1.18,11.0,0.0,0.0,0.0,0.0,12.0,25.0,12.0,0.0
25.44,116.1,0.016,70.9,7.41,107.2,99.8,1.89,1.0,0.0,0.0,0.0,0.0,15.0,29.0,11.0,16.47,119.2,0.079,65.9,3.79,104.9,101.1,-0.47,8.0,0.0,0.0,1.0,0.0,9.0,26.0,12.0,1.0
16.47,119.2,0.079,65.9,3.79,104.9,101.1,-0.47,8.0,0.0,0.0,1.0,0.0,9.0,26.0,12.0,25.44,116.1,0.016,70.9,7.41,107.2,99.8,1.89,1.0,0.0,0.0,0.0,0.0,15.0,29.0,11.0,0.0
11.88,106.6,0.022000000000000002,66.0,0.8,103.6,102.8,-2.97,13.0,0.0,0.0,0.0,0.0,12.0,21.0,13.0,13.13,103.9,0.04,58.5,8.17,107.2,99.0,1.27,12.0,0.0,0.0,0.0,0.0,10.0,23.0,13.0,1.0
13.13,103.9,0.04,58.5,8.17,107.2,99.0,1.27,12.0,0.0,0.0,0.0,0.0,10.0,23.0,13.0,11.88,106.6,0.022000000000000002,66.0,0.8,103.6,102.8,-2.97,13.0,0.0,0.0,0.0,0.0,12.0,21.0,13.0,0.0
12.59,108.7,0.031,66.4,7.24,107.4,100.1,4.56,10.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,9.29,108.6,-0.026000000000000002,67.6,-5.57,100.3,105.8,-5.17,15.0,0.0,0.0,1.0,0.0,10.0,24.0,11.0,1.0
9.29,108.6,-0.026000000000000002,67.6,-5.57,100.3,105.8,-5.17,15.0,0.0,0.0,1.0,0.0,10.0,24.0,11.0,12.59,108.7,0.031,66.4,7.24,107.4,100.1,4.56,10.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,0.0
22.47,120.4,-0.043,64.2,7.18,105.4,98.2,-1.67,7.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,20.22,111.5,0.042,70.0,8.24,106.6,98.3,-0.95,3.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,1.0
20.22,111.5,0.042,70.0,8.24,106.6,98.3,-0.95,3.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,22.47,120.4,-0.043,64.2,7.18,105.4,98.2,-1.67,7.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,0.0
20.67,106.2,0.031,66.1,10.06,108.6,98.6,0.11,4.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,27.87,114.7,-0.027000000000000003,64.3,10.21,108.6,98.4,-1.07,1.0,0.0,0.0,0.0,0.0,11.0,26.0,13.0,1.0
27.87,114.7,-0.027000000000000003,64.3,10.21,108.6,98.4,-1.07,1.0,0.0,0.0,0.0,0.0,11.0,26.0,13.0,20.67,106.2,0.031,66.1,10.06,108.6,98.6,0.11,4.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,0.0
30.07,118.1,-0.05,66.9,10.1,108.9,98.8,-3.34,2.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,16.03,109.5,0.023,62.9,6.9,105.7,98.8,-9.17,6.0,0.0,0.0,0.0,0.0,13.0,22.0,10.0,1.0
16.03,109.5,0.023,62.9,6.9,105.7,98.8,-9.17,6.0,0.0,0.0,0.0,0.0,13.0,22.0,10.0,30.07,118.1,-0.05,66.9,10.1,108.9,98.8,-3.34,2.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,0.0
26.04,117.7,0.06,64.4,7.98,107.0,99.0,-2.11,1.0,0.0,0.0,0.0,0.0,12.0,22.0,10.0,24.09,113.7,-0.018000000000000002,57.5,8.8,107.6,98.8,-3.88,4.0,0.0,0.0,0.0,0.0,9.0,24.0,8.0,1.0
24.09,113.7,-0.018000000000000002,57.5,8.8,107.6,98.8,-3.88,4.0,0.0,0.0,0.0,0.0,9.0,24.0,8.0,26.04,117.7,0.06,64.4,7.98,107.0,99.0,-2.11,1.0,0.0,0.0,0.0,0.0,12.0,22.0,10.0,0.0
21.29,116.0,0.059000000000000004,65.6,9.61,108.1,98.5,-2.7,3.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,12.59,108.7,0.031,66.4,7.24,107.4,100.1,4.56,10.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,1.0
12.59,108.7,0.031,66.4,7.24,107.4,100.1,4.56,10.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,21.29,116.0,0.059000000000000004,65.6,9.61,108.1,98.5,-2.7,3.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,0.0
26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,14.22,112.1,-0.004,67.0,6.22,105.9,99.7,1.18,11.0,0.0,0.0,0.0,0.0,12.0,25.0,12.0,1.0
14.22,112.1,-0.004,67.0,6.22,105.9,99.7,1.18,11.0,0.0,0.0,0.0,0.0,12.0,25.0,12.0,26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,0.0
32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,22.55,120.2,0.006999999999999999,66.7,8.41,107.4,99.0,-4.96,4.0,0.0,0.0,0.0,0.0,10.0,24.0,12.0,1.0
22.55,120.2,0.006999999999999999,66.7,8.41,107.4,99.0,-4.96,4.0,0.0,0.0,0.0,0.0,10.0,24.0,12.0,32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,0.0
25.44,116.1,0.016,70.9,7.41,107.2,99.8,1.89,1.0,0.0,0.0,0.0,0.0,15.0,29.0,11.0,11.88,106.6,0.022000000000000002,66.0,0.8,103.6,102.8,-2.97,13.0,0.0,0.0,0.0,0.0,12.0,21.0,13.0,1.0
11.88,106.6,0.022000000000000002,66.0,0.8,103.6,102.8,-2.97,13.0,0.0,0.0,0.0,0.0,12.0,21.0,13.0,25.44,116.1,0.016,70.9,7.41,107.2,99.8,1.89,1.0,0.0,0.0,0.0,0.0,15.0,29.0,11.0,0.0
20.67,106.2,0.031,66.1,10.06,108.6,98.6,0.11,4.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,22.47,120.4,-0.043,64.2,7.18,105.4,98.2,-1.67,7.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,1.0
22.47,120.4,-0.043,64.2,7.18,105.4,98.2,-1.67,7.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,20.67,106.2,0.031,66.1,10.06,108.6,98.6,0.11,4.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,0.0
30.07,118.1,-0.05,66.9,10.1,108.9,98.8,-3.34,2.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,26.04,117.7,0.06,64.4,7.98,107.0,99.0,-2.11,1.0,0.0,0.0,0.0,0.0,12.0,22.0,10.0,1.0
26.04,117.7,0.06,64.4,7.98,107.0,99.0,-2.11,1.0,0.0,0.0,0.0,0.0,12.0,22.0,10.0,30.07,118.1,-0.05,66.9,10.1,108.9,98.8,-3.34,2.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,0.0
26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,25.44,116.1,0.016,70.9,7.41,107.2,99.8,1.89,1.0,0.0,0.0,0.0,0.0,15.0,29.0,11.0,1.0
25.44,116.1,0.016,70.9,7.41,107.2,99.8,1.89,1.0,0.0,0.0,0.0,0.0,15.0,29.0,11.0,26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,0.0
32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,21.29,116.0,0.059000000000000004,65.6,9.61,108.1,98.5,-2.7,3.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,1.0
21.29,116.0,0.059000000000000004,65.6,9.61,108.1,98.5,-2.7,3.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,0.0
26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,30.07,118.1,-0.05,66.9,10.1,108.9,98.8,-3.34,2.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,1.0
30.07,118.1,-0.05,66.9,10.1,108.9,98.8,-3.34,2.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,0.0
32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,20.67,106.2,0.031,66.1,10.06,108.6,98.6,0.11,4.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,1.0
20.67,106.2,0.031,66.1,10.06,108.6,98.6,0.11,4.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,0.0
32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,1.0
26.91,114.0,0.027000000000000003,66.3,11.15,108.8,97.6,5.21,2.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,32.59,122.2,0.032,65.4,7.99,106.8,98.8,-1.06,1.0,0.0,0.0,0.0,0.0,12.0,26.0,11.0,0.0
-5.3,93.2,0.037000000000000005,65.5,-6.98,97.2,104.2,-1.55,16.0,0.0,0.0,0.0,0.0,10.0,24.0,15.0,-9.38,101.3,-0.034,64.4,-6.47,99.4,105.8,-0.41,16.0,0.0,0.0,1.0,0.0,10.0,24.0,13.0,1.0
-9.38,101.3,-0.034,64.4,-6.47,99.4,105.8,-0.41,16.0,0.0,0.0,1.0,0.0,10.0,24.0,13.0,-5.3,93.2,0.037000000000000005,65.5,-6.98,97.2,104.2,-1.55,16.0,0.0,0.0,0.0,0.0,10.0,24.0,15.0,0.0
19.33,116.1,0.023,62.9,3.18,104.9,101.7,-0.49,11.0,0.0,0.0,0.0,0.0,11.0,24.0,11.0,-13.38,100.4,0.032,64.8,-8.38,99.2,107.5,-5.82,11.0,0.0,0.0,0.0,0.0,12.0,24.0,13.0,1.0
-13.38,100.4,0.032,64.8,-8.38,99.2,107.5,-5.82,11.0,0.0,0.0,0.0,0.0,12.0,24.0,13.0,19.33,116.1,0.023,62.9,3.18,104.9,101.7,-0.49,11.0,0.0,0.0,0.0,0.0,11.0,24.0,11.0,0.0
-0.92,100.2,0.063,62.9,-3.42,101.9,105.3,-4.5,16.0,0.0,0.0,1.0,0.0,10.0,22.0,11.0,-2.13,110.5,0.015,67.3,-6.79,99.3,106.0,-5.01,16.0,0.0,0.0,1.0,0.0,11.0,23.0,14.0,1.0
-2.13,110.5,0.015,67.3,-6.79,99.3,106.0,-5.01,16.0,0.0,0.0,1.0,0.0,11.0,23.0,14.0,-0.92,100.2,0.063,62.9,-3.42,101.9,105.3,-4.5,16.0,0.0,0.0,1.0,0.0,10.0,22.0,11.0,0.0
13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,13.54,113.2,0.004,64.8,6.74,105.9,99.2,-1.38,13.0,0.0,0.0,0.0,0.0,9.0,23.0,12.0,1.0
13.54,113.2,0.004,64.8,6.74,105.9,99.2,-1.38,13.0,0.0,0.0,0.0,0.0,9.0,23.0,12.0,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0
21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,14.92,111.6,0.013000000000000001,65.9,-0.74,103.8,104.6,5.39,11.0,0.0,0.0,1.0,0.0,9.0,22.0,13.0,1.0
14.92,111.6,0.013000000000000001,65.9,-0.74,103.8,104.6,5.39,11.0,0.0,0.0,1.0,0.0,9.0,22.0,13.0,21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,0.0
15.41,110.5,0.087,63.6,7.53,106.8,99.3,4.18,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,12.72,107.3,-0.013999999999999999,61.9,-1.72,102.4,104.1,2.78,11.0,0.0,0.0,1.0,0.0,9.0,27.0,9.0,1.0
12.72,107.3,-0.013999999999999999,61.9,-1.72,102.4,104.1,2.78,11.0,0.0,0.0,1.0,0.0,9.0,27.0,9.0,15.41,110.5,0.087,63.6,7.53,106.8,99.3,4.18,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,0.0
13.11,107.3,0.040999999999999995,64.9,8.35,106.0,97.6,2.12,12.0,0.0,0.0,0.0,0.0,10.0,26.0,12.0,16.07,106.0,-0.015,67.9,6.23,106.1,99.9,-0.28,5.0,0.0,0.0,0.0,0.0,11.0,28.0,14.0,1.0
16.07,106.0,-0.015,67.9,6.23,106.1,99.9,-0.28,5.0,0.0,0.0,0.0,0.0,11.0,28.0,14.0,13.11,107.3,0.040999999999999995,64.9,8.35,106.0,97.6,2.12,12.0,0.0,0.0,0.0,0.0,10.0,26.0,12.0,0.0
19.12,117.9,0.02,63.8,7.17,105.8,98.6,-0.49,8.0,0.0,0.0,0.0,0.0,14.0,25.0,10.0,18.53,114.9,-0.032,66.3,5.62,105.1,99.5,-2.02,9.0,0.0,0.0,0.0,0.0,13.0,27.0,13.0,1.0
18.53,114.9,-0.032,66.3,5.62,105.1,99.5,-2.02,9.0,0.0,0.0,0.0,0.0,13.0,27.0,13.0,19.12,117.9,0.02,63.8,7.17,105.8,98.6,-0.49,8.0,0.0,0.0,0.0,0.0,14.0,25.0,10.0,0.0
27.81,120.5,0.026000000000000002,63.3,4.37,105.4,101.0,5.03,1.0,0.0,0.0,1.0,0.0,11.0,25.0,11.0,0.5,99.3,-0.031,63.4,-11.47,95.2,106.7,4.12,16.0,0.0,0.0,1.0,0.0,8.0,25.0,11.0,1.0
0.5,99.3,-0.031,63.4,-11.47,95.2,106.7,4.12,16.0,0.0,0.0,1.0,0.0,8.0,25.0,11.0,27.81,120.5,0.026000000000000002,63.3,4.37,105.4,101.0,5.03,1.0,0.0,0.0,1.0,0.0,11.0,25.0,11.0,0.0
7.07,108.1,0.037000000000000005,63.3,0.6,102.8,102.2,5.07,14.0,0.0,0.0,1.0,0.0,7.0,21.0,13.0,19.02,109.9,0.073,63.7,7.98,106.4,98.4,4.42,3.0,0.0,0.0,0.0,0.0,9.0,25.0,11.0,1.0
19.02,109.9,0.073,63.7,7.98,106.4,98.4,4.42,3.0,0.0,0.0,0.0,0.0,9.0,25.0,11.0,7.07,108.1,0.037000000000000005,63.3,0.6,102.8,102.2,5.07,14.0,0.0,0.0,1.0,0.0,7.0,21.0,13.0,0.0
32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0,0.0,1.0,0.0,13.0,23.0,12.0,-5.3,93.2,0.037000000000000005,65.5,-6.98,97.2,104.2,-1.55,16.0,0.0,0.0,0.0,0.0,10.0,24.0,15.0,1.0
-5.3,93.2,0.037000000000000005,65.5,-6.98,97.2,104.2,-1.55,16.0,0.0,0.0,0.0,0.0,10.0,24.0,15.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0,0.0,1.0,0.0,13.0,23.0,12.0,0.0
18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,11.36,112.1,-0.002,63.9,-5.09,100.3,105.4,6.42,14.0,0.0,0.0,1.0,0.0,9.0,24.0,11.0,1.0
11.36,112.1,-0.002,63.9,-5.09,100.3,105.4,6.42,14.0,0.0,0.0,1.0,0.0,9.0,24.0,11.0,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,0.0
16.33,107.3,0.055999999999999994,68.3,1.9,104.8,102.9,0.43,6.0,0.0,0.0,1.0,0.0,12.0,25.0,14.0,19.33,116.1,0.023,62.9,3.18,104.9,101.7,-0.49,11.0,0.0,0.0,0.0,0.0,11.0,24.0,11.0,1.0
19.33,116.1,0.023,62.9,3.18,104.9,101.7,-0.49,11.0,0.0,0.0,0.0,0.0,11.0,24.0,11.0,16.33,107.3,0.055999999999999994,68.3,1.9,104.8,102.9,0.43,6.0,0.0,0.0,1.0,0.0,12.0,25.0,14.0,0.0
27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0,0.0,0.0,0.0,10.0,24.0,9.0,6.79,112.0,0.03,62.6,-3.31,102.0,105.3,4.11,13.0,0.0,0.0,1.0,0.0,9.0,24.0,10.0,1.0
6.79,112.0,0.03,62.6,-3.31,102.0,105.3,4.11,13.0,0.0,0.0,1.0,0.0,9.0,24.0,10.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0,0.0,0.0,0.0,10.0,24.0,9.0,0.0
